l2_rel_error,l1_rel_error,mean_l2_rel_error,mean_l1_rel_error,std_l2_rel_error,std_l1_rel_error
0.5500187277793884,0.43315380811691284,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.47601866722106934,0.35233330726623535,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.40331628918647766,0.2391209602355957,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.5047177076339722,0.3879033327102661,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.42789289355278015,0.26702648401260376,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.4951004981994629,0.376066654920578,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.3970831334590912,0.22008389234542847,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.46378764510154724,0.3348454236984253,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.4406455159187317,0.32711970806121826,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.45628124475479126,0.3272385895252228,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.48926568031311035,0.3574969172477722,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.4883820116519928,0.3780175745487213,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.4291869103908539,0.3298890292644501,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.4340900480747223,0.32105278968811035,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.4297321140766144,0.2887577712535858,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.4148861765861511,0.30524158477783203,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.46481943130493164,0.2815716564655304,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.43197599053382874,0.29647332429885864,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.5421492457389832,0.4251296818256378,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.48791855573654175,0.3810107111930847,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.5200751423835754,0.3930572271347046,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.4372864365577698,0.3314354419708252,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.4387120008468628,0.3093383014202118,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.45503944158554077,0.3488031327724457,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.479172021150589,0.3400322198867798,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.304275780916214,0.19067607820034027,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.42981189489364624,0.25947076082229614,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.448235422372818,0.3270789682865143,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
0.3316965401172638,0.18029683828353882,0.47049116803705693,0.3414458035901189,0.058071016302838306,0.0643036685811522
