l2_rel_errors_interp,l1_rel_errors_interp,l2_rel_errors_no_interp,l1_rel_errors_no_interp,mean_l2_interp,std_l2_interp,mean_l1_interp,std_l1_interp,mean_l2_no_interp,std_l2_no_interp,mean_l1_no_interp,std_l1_no_interp
0.8494638800621033,0.6853457689285278,0.8714318871498108,0.7863830327987671,0.76062155,0.14645219,0.85304797,0.28517267,0.90208054,0.12263998,1.0685015,0.36753675
0.6569632291793823,0.41156166791915894,0.8467218279838562,0.8275271654129028,0.76062155,0.14645219,0.85304797,0.28517267,0.90208054,0.12263998,1.0685015,0.36753675
0.928718090057373,0.9869504570960999,0.9257300496101379,1.080331563949585,0.76062155,0.14645219,0.85304797,0.28517267,0.90208054,0.12263998,1.0685015,0.36753675
0.5635502338409424,0.529293954372406,0.7642836570739746,0.5911905765533447,0.76062155,0.14645219,0.85304797,0.28517267,0.90208054,0.12263998,1.0685015,0.36753675
0.8484055399894714,0.685636043548584,1.1994924545288086,1.8102060556411743,0.76062155,0.14645219,0.85304797,0.28517267,0.90208054,0.12263998,1.0685015,0.36753675
0.44967612624168396,0.3697807490825653,0.49516424536705017,0.30040842294692993,0.76062155,0.14645219,0.85304797,0.28517267,0.90208054,0.12263998,1.0685015,0.36753675
0.8318350315093994,0.8650506138801575,0.850675642490387,0.8537629842758179,0.76062155,0.14645219,0.85304797,0.28517267,0.90208054,0.12263998,1.0685015,0.36753675
0.6217213273048401,0.9197049736976624,0.7846063375473022,1.3168387413024902,0.76062155,0.14645219,0.85304797,0.28517267,0.90208054,0.12263998,1.0685015,0.36753675
0.8971832990646362,1.00510573387146,0.9092519879341125,1.382455587387085,0.76062155,0.14645219,0.85304797,0.28517267,0.90208054,0.12263998,1.0685015,0.36753675
0.4503127634525299,0.3146650195121765,0.898446798324585,0.8119875192642212,0.76062155,0.14645219,0.85304797,0.28517267,0.90208054,0.12263998,1.0685015,0.36753675
0.7015246748924255,1.195414662361145,0.7402474880218506,1.2972432374954224,0.76062155,0.14645219,0.85304797,0.28517267,0.90208054,0.12263998,1.0685015,0.36753675
