l2_rel_errors_interp,l1_rel_errors_interp,l2_rel_errors_no_interp,l1_rel_errors_no_interp,mean_l2_interp,std_l2_interp,mean_l1_interp,std_l1_interp,mean_l2_no_interp,std_l2_no_interp,mean_l1_no_interp,std_l1_no_interp
0.9005495309829712,0.8067564368247986,0.8742063641548157,0.7263049483299255,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.8619982600212097,0.8983073830604553,0.9089440107345581,0.8700912594795227,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.9177497625350952,0.9630230665206909,0.9231175184249878,0.9919830560684204,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.7852991223335266,0.8165634274482727,0.8035393357276917,0.7214716672897339,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.8024734258651733,1.1500637531280518,0.8215082883834839,0.8100975751876831,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.6337935924530029,0.4359513521194458,0.7371432185173035,0.62787264585495,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.6009076237678528,0.4336371421813965,0.8235658407211304,0.7307495474815369,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.5525591373443604,0.3234042823314667,0.7295259237289429,0.47194942831993103,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.6893089413642883,0.6656179428100586,0.9209412932395935,1.002406120300293,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.7165083885192871,1.117982268333435,1.183552861213684,1.6874676942825317,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.6469267010688782,0.5265434980392456,0.814583420753479,0.6907497644424438,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.867576003074646,0.9617164731025696,0.9069380760192871,0.9495027661323547,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.7260476350784302,0.5007318258285522,0.9188263416290283,1.0031263828277588,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.8497390151023865,0.9770097732543945,0.8740624189376831,0.7866374850273132,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.7159419059753418,0.5142145752906799,0.8145225644111633,0.556273341178894,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.9201900959014893,0.9458237886428833,1.32309889793396,1.9361555576324463,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.826358437538147,0.897758424282074,0.8068987727165222,0.7353689074516296,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.8654709458351135,0.8246773481369019,0.8875167965888977,0.7973827719688416,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.7420090436935425,0.5081425905227661,1.2568471431732178,1.7284480333328247,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.7638829946517944,0.6965554356575012,0.9460175037384033,1.3955473899841309,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.669824481010437,0.8784663081169128,0.8477365970611572,1.366848111152649,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.7979772686958313,0.8784990310668945,0.8905284404754639,1.117275595664978,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.6444130539894104,0.9175922274589539,0.8416301608085632,0.6260819435119629,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.5627232193946838,0.5118268728256226,0.9091348648071289,0.9196107983589172,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.6658382415771484,0.9921773672103882,0.7947773933410645,0.6977315545082092,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.8411669731140137,0.8257561922073364,0.9104616641998291,1.0654934644699097,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.9058462381362915,1.0082439184188843,0.8974373936653137,0.9773842692375183,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.7431488633155823,0.6760647892951965,0.8624057173728943,1.040771722793579,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.8894707560539246,0.9268010854721069,1.2071665525436401,1.8484508991241455,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.7718873620033264,0.7697604894638062,1.112666368484497,1.6693713665008545,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.8226630687713623,1.3725144863128662,0.7799291610717773,0.5661206245422363,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.9417876601219177,0.8513079285621643,0.903470516204834,0.922545850276947,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.8106110692024231,0.7985368967056274,0.8910720348358154,0.7832601070404053,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.8457313776016235,0.6734746098518372,0.8683900833129883,0.7243139147758484,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.850538969039917,0.8061561584472656,0.866734504699707,0.6660043001174927,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.8675931692123413,1.0093599557876587,1.103407621383667,1.7120885848999023,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.8919440507888794,1.0184111595153809,0.8860954642295837,1.1868098974227905,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.538952648639679,0.3870769441127777,0.802365243434906,0.5914953947067261,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.489972859621048,0.3136610984802246,0.9129190444946289,0.9686425924301147,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.7911382913589478,0.586143434047699,0.8596495985984802,0.8804745078086853,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.8951019644737244,0.8272704482078552,0.9277448654174805,0.9003275632858276,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.6360648274421692,0.4233206808567047,0.913086473941803,0.9198876619338989,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.8836519718170166,1.4499691724777222,0.8819065093994141,0.8076545596122742,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
0.9171590209007263,1.0348894596099854,0.8936725854873657,1.037398099899292,0.7853562,0.115125194,0.82224184,0.26607996,0.9066325,0.12082195,0.97647095,0.34695393
