l2_rel_errors_interp,l1_rel_errors_interp,l2_rel_errors_no_interp,l1_rel_errors_no_interp,mean_l2_interp,std_l2_interp,mean_l1_interp,std_l1_interp,mean_l2_no_interp,std_l2_no_interp,mean_l1_no_interp,std_l1_no_interp
0.8756656050682068,0.86643385887146,0.9633924961090088,0.8133394718170166,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
0.8966947197914124,0.9346134662628174,0.8874111771583557,0.9059865474700928,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
0.9801153540611267,1.0789003372192383,1.0898423194885254,1.5969324111938477,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
0.7745698690414429,0.7256990671157837,1.17426598072052,1.7851382493972778,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
0.8719894886016846,0.9276428818702698,0.961215615272522,0.839994490146637,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
0.7484506964683533,0.6428336501121521,1.1457322835922241,1.5844285488128662,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
0.9074782133102417,0.903237521648407,1.1679084300994873,1.7017775774002075,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
1.1346079111099243,1.5305973291397095,0.9595847129821777,1.3580398559570312,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
1.0792065858840942,1.629683256149292,1.2315564155578613,1.6858540773391724,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
0.9518640637397766,0.7826628088951111,0.8894040584564209,0.7435680031776428,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
1.0924290418624878,1.5335140228271484,0.9795209765434265,1.2614173889160156,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
0.907020092010498,0.9531977772712708,1.2371842861175537,1.792033076286316,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
0.8652218580245972,0.8816733360290527,1.2049610614776611,1.6519900560379028,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
0.6978515982627869,0.6459070444107056,0.843233585357666,0.7977097034454346,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
0.9352197051048279,0.8450524210929871,0.7441826462745667,0.538750171661377,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
0.8916198015213013,0.9192274808883667,0.9746696352958679,1.041239857673645,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
0.8702571392059326,0.9752199053764343,0.8613917231559753,0.8101517558097839,0.89809227,0.08022724,0.9225388,0.2055224,1.0307914,0.1431691,1.274964,0.38816658
