l2_rel_error,l1_rel_error,mean_l2_rel_error,mean_l1_rel_error,std_l2_rel_error,std_l1_rel_error
0.15855848789215088,0.07999952137470245,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.10228436440229416,0.06946738064289093,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.08266107738018036,0.0648534968495369,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.17856428027153015,0.08736982941627502,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.16155287623405457,0.0805039033293724,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.12534722685813904,0.07052362710237503,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.1212412491440773,0.07182073593139648,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.1238027885556221,0.06783971190452576,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.15029755234718323,0.0818757638335228,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.11370094120502472,0.07057555764913559,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.10323469340801239,0.07005711644887924,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.13726401329040527,0.07034867256879807,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.11360248923301697,0.072174072265625,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.1751520335674286,0.0886964425444603,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.1809033900499344,0.0900438204407692,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.157240092754364,0.07926622033119202,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.10224419087171555,0.06297817081212997,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.09348742663860321,0.061687763780355453,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.1278069168329239,0.07152513414621353,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.1504564732313156,0.08090810477733612,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.12501968443393707,0.07291821390390396,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.18636585772037506,0.09660318493843079,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.1345771849155426,0.07093066722154617,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.09070931375026703,0.06197978928685188,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.16867849230766296,0.0825115516781807,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.21082980930805206,0.10072574019432068,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.1331750452518463,0.07669828832149506,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.19689658284187317,0.09616640210151672,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.17451269924640656,0.08472378551959991,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.17190887033939362,0.09117276221513748,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.17979773879051208,0.08950591087341309,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.101411834359169,0.06590992212295532,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.15790776908397675,0.0823952704668045,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.07962103188037872,0.05801432952284813,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.1032608225941658,0.06525550782680511,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.23686659336090088,0.11207137256860733,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.21824416518211365,0.11308600753545761,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.14819158613681793,0.08007858693599701,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.14786557853221893,0.08269114792346954,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.23590697348117828,0.1130451038479805,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.06773367524147034,0.05655769631266594,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.1725391149520874,0.08419471234083176,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.146169513463974,0.07431433349847794,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.12494491785764694,0.07356789708137512,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.1657555252313614,0.08376570791006088,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.14945869147777557,0.08101517707109451,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.19580060243606567,0.09754034131765366,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
0.09081694483757019,0.06204080954194069,0.1471870181336999,0.07937349619530142,0.03867359198214736,0.012697923161182444
