l2_rel_errors_interp,l1_rel_errors_interp,l2_rel_errors_no_interp,l1_rel_errors_no_interp,mean_l2_interp,std_l2_interp,mean_l1_interp,std_l1_interp,mean_l2_no_interp,std_l2_no_interp,mean_l1_no_interp,std_l1_no_interp
0.8612892627716064,0.861561119556427,1.0390748977661133,1.2451637983322144,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.9004338979721069,0.9555371403694153,1.1263989210128784,1.3853293657302856,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8964968323707581,0.9850900769233704,0.9347677230834961,1.0487723350524902,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8942614793777466,0.9601175785064697,0.8927655220031738,0.9356706738471985,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8741509914398193,0.9367806911468506,1.0637179613113403,1.2885435819625854,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.9733410477638245,0.8438253998756409,0.8401914834976196,0.7165346145629883,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8860177397727966,0.8954200148582458,0.9494622945785522,1.1781299114227295,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.990767776966095,0.8674209117889404,0.37808841466903687,0.18553346395492554,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8990771770477295,0.9574669003486633,1.0664634704589844,1.3096771240234375,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.9847041368484497,0.7426738142967224,0.983754575252533,1.1021240949630737,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8626412153244019,0.727958083152771,1.0028396844863892,0.9617451429367065,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8903562426567078,0.9627066850662231,1.138342261314392,1.3480890989303589,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8818868398666382,1.0066843032836914,0.9505687952041626,1.0038748979568481,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
1.0070782899856567,1.079908847808838,0.8748534321784973,0.6713730692863464,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
1.02194344997406,1.287676215171814,0.5768409967422485,0.2916842997074127,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.883899450302124,0.9154329299926758,1.0024980306625366,0.9771390557289124,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8726901412010193,0.8880371451377869,0.8707837462425232,0.7677136063575745,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
1.0244550704956055,1.0700430870056152,0.895499050617218,0.797008752822876,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8069636821746826,0.7131993174552917,1.0901716947555542,1.0681663751602173,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8554331660270691,0.8891005516052246,0.8953482508659363,0.9370532631874084,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.9644604921340942,0.8490574359893799,0.8388055562973022,0.5854821801185608,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8778196573257446,0.9121769666671753,0.9581534266471863,0.8429037928581238,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8145789504051208,0.7401904463768005,0.9192342758178711,0.8948807716369629,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.9327911138534546,0.9547881484031677,1.1879063844680786,1.4207464456558228,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8977406024932861,0.8751022815704346,0.8706945180892944,0.5653588771820068,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.7926424741744995,0.7999241352081299,0.9189727306365967,1.0165858268737793,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8795405626296997,1.0069637298583984,0.9217970967292786,0.9801996350288391,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8637861013412476,0.9551047086715698,0.8605358600616455,0.7286707162857056,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8534135222434998,0.8038961887359619,0.9121879935264587,0.8759505152702332,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.955497682094574,0.8892890810966492,1.0293351411819458,1.2348761558532715,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8957849740982056,0.7710483074188232,0.7422173023223877,0.7540620565414429,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8938948512077332,0.9149592518806458,1.0240147113800049,1.0354857444763184,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
0.8683714866638184,0.6208977699279785,1.011666178703308,1.1347718238830566,0.8971855,0.060950674,0.9001416,0.13872623,0.9334739,0.1558939,0.96734285,0.28214592
