l2_rel_errors_interp,l1_rel_errors_interp,l2_rel_errors_no_interp,l1_rel_errors_no_interp,mean_l2_interp,std_l2_interp,mean_l1_interp,std_l1_interp,mean_l2_no_interp,std_l2_no_interp,mean_l1_no_interp,std_l1_no_interp
0.9506608247756958,0.9762265086174011,0.9374279975891113,0.8429433703422546,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.9440119862556458,1.125550627708435,1.0421794652938843,0.9471098780632019,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.9284754395484924,0.9678934812545776,1.1719268560409546,1.290968894958496,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.8649739027023315,0.9554497003555298,0.8588323593139648,0.859228253364563,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.8567848801612854,0.9430246353149414,0.9113973379135132,0.8559564352035522,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.7977723479270935,0.7246390581130981,0.8610923886299133,0.7588313817977905,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.8536912202835083,0.8111205697059631,0.9866422414779663,0.8896409273147583,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.8861857056617737,0.9156842231750488,0.9391132593154907,0.9336317181587219,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.9353415369987488,0.9804130792617798,0.9618158340454102,0.9667432904243469,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.8716878890991211,0.8940019607543945,0.9872853755950928,0.8236837387084961,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.8747262358665466,0.8244174718856812,1.0390747785568237,0.6679507493972778,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.914749026298523,0.96137535572052,1.2018592357635498,1.3120566606521606,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.9350168704986572,0.9522838592529297,0.991417407989502,0.9925824999809265,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.8787017464637756,0.9941750764846802,1.1122665405273438,0.9851215481758118,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.8592618107795715,0.7703612446784973,1.1016987562179565,1.5316112041473389,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.9597678184509277,1.015612006187439,1.2324320077896118,1.4029995203018188,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.9099963307380676,0.9390528798103333,1.105040431022644,1.3536427021026611,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.9043147563934326,0.98390132188797,1.0486257076263428,0.9351731538772583,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.8826133608818054,0.9598849415779114,1.14413583278656,1.0398601293563843,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.9198734164237976,1.1564170122146606,1.097285270690918,1.086417555809021,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.808152437210083,0.7116273045539856,0.7284879088401794,0.47095537185668945,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.9062146544456482,1.1919958591461182,1.169075846672058,1.0568245649337769,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.8056491613388062,0.833072304725647,0.9648192524909973,0.8635243773460388,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.9226503372192383,1.0155532360076904,1.1512197256088257,1.385040521621704,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.8727713227272034,0.9056512713432312,0.8545098900794983,0.7579896450042725,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.8521536588668823,0.8834909200668335,1.2620158195495605,1.4380930662155151,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.943518340587616,0.9662252068519592,1.1728076934814453,1.2778548002243042,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.8723209500312805,1.0210747718811035,1.0535796880722046,1.14328932762146,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.9230992794036865,0.8903357982635498,1.0284351110458374,1.2230416536331177,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
0.9061263799667358,0.9434121251106262,0.9160897135734558,0.8688989281654358,0.88921773,0.055248924,0.9514089,0.11133778,1.0543331,0.12617825,1.1035975,0.26687205
