l2_rel_errors_interp,l1_rel_errors_interp,l2_rel_errors_no_interp,l1_rel_errors_no_interp,mean_l2_interp,std_l2_interp,mean_l1_interp,std_l1_interp,mean_l2_no_interp,std_l2_no_interp,mean_l1_no_interp,std_l1_no_interp
0.8488246202468872,0.6473146080970764,0.8740314841270447,0.6619824767112732,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.9135235548019409,0.9928938746452332,0.896047830581665,0.8483248949050903,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.8691893815994263,0.8951112627983093,0.9072616696357727,1.0693457126617432,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.4893110394477844,0.3435872197151184,0.2187487632036209,0.13075736165046692,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.8192700743675232,0.6658387184143066,0.8390173316001892,0.723072350025177,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.38079139590263367,0.15471144020557404,0.17883507907390594,0.05685369297862053,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.4029019773006439,0.17193348705768585,0.5021219849586487,0.47353479266166687,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.4728885293006897,0.305856317281723,0.20217104256153107,0.08388686180114746,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.3440282940864563,0.13186945021152496,0.8879593014717102,0.8441700339317322,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.307340145111084,0.1585479974746704,0.3941289782524109,0.22346855700016022,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.40816572308540344,0.2873285710811615,0.27746760845184326,0.26268064975738525,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.38529321551322937,0.15561281144618988,0.929079532623291,0.8790251612663269,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.883560061454773,1.0410709381103516,0.19690276682376862,0.11320360004901886,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.9293211698532104,0.9525052309036255,0.853969395160675,0.9635262489318848,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.4931945502758026,0.3296881914138794,0.14472277462482452,0.04926947504281998,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.9013033509254456,0.9180190563201904,0.9069064855575562,0.9152585864067078,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.3874995708465576,0.3514661490917206,0.8179072737693787,0.7172321677207947,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.41863003373146057,0.2352309226989746,0.8411959409713745,0.7365286946296692,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.4363531768321991,0.42698872089385986,0.8244794011116028,0.6135962605476379,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.7929385900497437,0.5767182111740112,0.8097425699234009,0.6518003344535828,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.2964957058429718,0.1264282613992691,0.1404065042734146,0.05294891819357872,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.7811017632484436,0.673832893371582,0.7897423505783081,0.6691490411758423,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.48969295620918274,0.3263014554977417,0.36444374918937683,0.1634034812450409,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.9014304280281067,1.0089694261550903,0.8869304656982422,1.0321712493896484,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.7791404128074646,0.6279012560844421,0.7654392123222351,0.6230807304382324,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.5182607769966125,0.27638694643974304,0.8156375885009766,0.6513940691947937,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.8556161522865295,0.9159636497497559,0.8861979246139526,0.9150030612945557,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.5029645562171936,0.3620178699493408,0.6888408064842224,0.4431397616863251,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.9244523048400879,0.8775213360786438,0.9104512333869934,0.9558709263801575,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.8373408913612366,0.7757607698440552,0.8740242123603821,0.8220535516738892,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.42129871249198914,0.20478181540966034,0.7166975140571594,0.48227906227111816,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.8957316875457764,0.9129106998443604,0.8952067494392395,1.0191826820373535,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.30614885687828064,0.1349583864212036,0.18928846716880798,0.14741751551628113,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.3465862572193146,0.28437989950180054,0.8599868416786194,0.7976879477500916,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.38632142543792725,0.17887893319129944,0.8890243172645569,0.790088951587677,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.4081641137599945,0.166585311293602,0.8130763173103333,0.9030098915100098,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.887671709060669,1.0117974281311035,0.8858036994934082,0.9835167527198792,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.43425649404525757,0.27692773938179016,0.2542749047279358,0.14782127737998962,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.9212890267372131,0.9722908735275269,0.9153046607971191,1.0116750001907349,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.5162354111671448,0.2511872351169586,0.8874278664588928,1.029576063156128,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.9048903584480286,0.8916265368461609,0.4682249128818512,0.2450847178697586,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.9004842638969421,0.9225897789001465,0.9386064410209656,0.9288985133171082,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.8612437844276428,0.8005492687225342,0.9108278155326843,0.8171398043632507,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.8956311345100403,1.0354105234146118,0.9036762118339539,1.0429611206054688,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.8821499347686768,0.9694198966026306,0.9526913166046143,1.0162216424942017,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.8707348704338074,0.8849294781684875,0.27271395921707153,0.3460266888141632,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.9078863859176636,0.935470461845398,0.8696677684783936,0.9850151538848877,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.8549476861953735,0.9425340890884399,0.9019777178764343,0.8369494080543518,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.43678390979766846,0.24658556282520294,0.9058043360710144,0.9979316592216492,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
0.863297164440155,1.057998538017273,0.8961582779884338,0.822248101234436,0.6534516,0.23426056,0.5759038,0.33742097,0.69902503,0.27740166,0.6539293,0.33262423
