l2_rel_errors_interp,l1_rel_errors_interp,l2_rel_errors_no_interp,l1_rel_errors_no_interp,mean_l2_interp,std_l2_interp,mean_l1_interp,std_l1_interp,mean_l2_no_interp,std_l2_no_interp,mean_l1_no_interp,std_l1_no_interp
0.8746724724769592,0.8244606852531433,0.878410816192627,0.7837084531784058,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.8858200311660767,0.8860312104225159,0.8680812120437622,0.8965005278587341,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.8915647268295288,0.9005670547485352,0.9014140367507935,0.991585373878479,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.6168376207351685,0.6211564540863037,0.21580949425697327,0.1272498071193695,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.6889163255691528,0.6335707306861877,0.4914625287055969,0.43051084876060486,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.533966600894928,0.24811944365501404,0.3956296443939209,0.17812293767929077,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.5378725528717041,0.2631005346775055,0.8718292117118835,0.7300655841827393,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.5794631242752075,0.4835617244243622,0.7194268107414246,0.559680700302124,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.9000809788703918,0.928732693195343,0.9037677645683289,0.9367818236351013,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.4510335922241211,0.2683587372303009,0.5470845699310303,0.362271249294281,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.4641096293926239,0.29816269874572754,0.5539466738700867,0.38712263107299805,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.587063193321228,0.47230324149131775,1.0937576293945312,1.4177857637405396,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.8728304505348206,0.8416361808776855,0.9038373231887817,1.0144274234771729,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.6807992458343506,0.6272594928741455,0.29519033432006836,0.2476700246334076,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.7432588934898376,0.8440471291542053,0.6835707426071167,0.6152965426445007,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.8909437656402588,0.88714998960495,0.9181743264198303,0.9144363403320312,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.45282360911369324,0.18400731682777405,0.8171807527542114,0.7204920649528503,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.8606608510017395,0.7640823721885681,0.8825563192367554,0.8109195232391357,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.44260233640670776,0.3070206940174103,0.7532595992088318,0.7706879377365112,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.6055788397789001,0.3497481644153595,0.625398576259613,0.5574280023574829,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.6138390302658081,0.7489496469497681,0.48548442125320435,0.3862065374851227,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.8789228796958923,0.8998426795005798,0.23758383095264435,0.16251561045646667,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.6168329119682312,0.4001897871494293,0.7108697891235352,0.5042071342468262,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.2800721824169159,0.1525755673646927,0.9164660573005676,0.9891985654830933,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.776229977607727,0.5293052792549133,0.7809392809867859,0.5990312099456787,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.8919560313224792,1.0144110918045044,0.8378243446350098,0.8464033007621765,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.907823920249939,0.8937912583351135,0.898501992225647,0.8714717626571655,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.7242282629013062,0.7660493850708008,0.8916686177253723,0.8251684308052063,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.8938531875610352,0.8722925186157227,0.5675089955329895,0.4159148037433624,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.7259065508842468,0.7320497035980225,0.789216160774231,0.8855897188186646,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
0.7226232886314392,0.49095335602760315,0.1837235391139984,0.08985737711191177,0.7236023,0.18925683,0.6665335,0.28097233,0.7427742,0.2189987,0.70538163,0.29140282
