l2_rel_errors_interp,l1_rel_errors_interp,l2_rel_errors_no_interp,l1_rel_errors_no_interp,mean_l2_interp,std_l2_interp,mean_l1_interp,std_l1_interp,mean_l2_no_interp,std_l2_no_interp,mean_l1_no_interp,std_l1_no_interp
0.8817839622497559,0.8630138039588928,0.512454092502594,0.7474666833877563,0.8801453,0.0016386807,0.9071086,0.0440948,0.69090235,0.17844823,0.7948407,0.04737404
0.878506600856781,0.9512034058570862,0.8693505525588989,0.8422147631645203,0.8801453,0.0016386807,0.9071086,0.0440948,0.69090235,0.17844823,0.7948407,0.04737404
