l2_rel_errors_interp,l1_rel_errors_interp,l2_rel_errors_no_interp,l1_rel_errors_no_interp,mean_l2_interp,std_l2_interp,mean_l1_interp,std_l1_interp,mean_l2_no_interp,std_l2_no_interp,mean_l1_no_interp,std_l1_no_interp
0.7641189694404602,0.5334400534629822,0.8624652624130249,0.7302619814872742,0.79274184,0.028622866,0.669439,0.13599896,0.8746008,0.012135565,0.84309953,0.11283755
0.82136470079422,0.8054379820823669,0.8867363929748535,0.9559370875358582,0.79274184,0.028622866,0.669439,0.13599896,0.8746008,0.012135565,0.84309953,0.11283755
